id,session_id,user_name,item_id,statement,value,label,submitted_at
73f05eaf-c571-444b-9d81-84a0c9f4a6f4,3221e601-cb5c-48b6-aea5-a4f8783a1417,A4,answer_differently_without_ai,"Without the AI answer, I think I would have answered differently.",-2,Strongly disagree,2026-05-19 08:37:57.052+00
7407ba69-f811-41f6-bc60-d841cc294435,4eb5fab2-34de-4a70-93aa-8efe252240e0,A5,increase_confidence,The AI answer increased my confidence in the answer I finally selected.,0,Neutral,2026-05-19 07:15:31.481+00
7444ad04-eab2-43d2-83df-c627796b0c5a,c0e4dea2-7804-41d8-8101-57018fa4cf16,A4,change_initial_answer,"After seeing the AI answer, I was more likely to change my initial answer.",0,Neutral,2026-05-19 08:32:54.017+00
7472aa87-9268-4bfb-8c3d-e267ccade90a,6eb74d21-df02-4b5f-9a23-15a7ad13c262,A1,increase_confidence,The AI answer increased my confidence in the answer I finally selected.,1,Agree,2026-05-19 07:56:36.225+00
74c8b201-1e6d-48cb-bc4f-d0036e0f2a76,18ce3e06-8eb8-4f02-a025-e47f3948ae94,A5,move_toward_ai,"When the AI answer differed from mine, I tended to move toward the AI answer.",2,Strongly agree,2026-05-19 07:14:38.694+00
7506c6c7-2637-4da5-93db-affe050f45c7,3221e601-cb5c-48b6-aea5-a4f8783a1417,A4,doubt_reasoning,The AI answer made me doubt my own reasoning.,-1,Disagree,2026-05-19 08:37:57.052+00
77d12dd7-436b-4095-ba41-cf410939de32,df4a60f3-7f34-42db-ba7a-04cc77d31e4a,A1,increase_confidence,The AI answer increased my confidence in the answer I finally selected.,1,Agree,2026-05-19 08:03:46.171+00
789d4088-e572-4bbd-ab97-724ea84445b0,24c1a71c-bf27-40ec-b997-af97053bed02,A4,answer_differently_without_ai,"Without the AI answer, I think I would have answered differently.",0,Neutral,2026-05-19 08:39:01.754+00
7902c5e4-72b7-45ea-825a-85a50ab2e188,b77e57b5-d232-4a3b-b208-6dfc39c678d5,A1,increase_confidence,The AI answer increased my confidence in the answer I finally selected.,2,Strongly agree,2026-05-19 07:53:16.319+00
7b89b2b4-f809-4bc4-82ca-96f11a6f83e5,54e30fdd-0944-4457-8a7b-f3e82962bd9b,A3,change_initial_answer,"After seeing the AI answer, I was more likely to change my initial answer.",0,Neutral,2026-05-19 09:08:46.201+00
7c393ae5-1bb4-4102-86fb-5b09255424e5,f02cf9e1-ece7-43e6-9391-0af52d21d3dc,A1,change_initial_answer,"After seeing the AI answer, I was more likely to change my initial answer.",-2,Strongly disagree,2026-05-19 07:49:39.861+00
7cfd7cab-b9ce-428f-bd32-6ae004c43ff7,7f8cfc7a-f5ba-4524-bc95-a73777c2538f,A1,increase_confidence,The AI answer increased my confidence in the answer I finally selected.,0,Neutral,2026-05-19 07:51:27.579+00
7ebd7fad-5f4d-4da6-9b3a-d14bd6f2c75b,6d0d6c06-3a6c-4bf7-9710-10a5bf59d517,A4,doubt_reasoning,The AI answer made me doubt my own reasoning.,1,Agree,2026-05-19 08:34:52.532+00
7ee1c7fb-e17a-4459-b412-5eff128b9602,1920aa58-f55c-42f1-bffd-ce8fbe31b725,A5,move_toward_ai,"When the AI answer differed from mine, I tended to move toward the AI answer.",0,Neutral,2026-05-19 07:20:58.851+00
7f51feb4-6a45-4355-af76-0116bb52415b,0283645c-044f-4cda-adc9-5d8db42f2a6d,A3,answer_differently_without_ai,"Without the AI answer, I think I would have answered differently.",0,Neutral,2026-05-19 09:12:19.828+00
7f7312f8-c200-418e-a28c-3da6a5a37628,24c1a71c-bf27-40ec-b997-af97053bed02,A4,increase_confidence,The AI answer increased my confidence in the answer I finally selected.,0,Neutral,2026-05-19 08:39:01.754+00
810f5092-070c-4135-9ab6-5eb376c237e3,f02cf9e1-ece7-43e6-9391-0af52d21d3dc,A1,move_toward_ai,"When the AI answer differed from mine, I tended to move toward the AI answer.",-2,Strongly disagree,2026-05-19 07:49:39.861+00
82aff844-8d7b-4098-a6ff-7ffe36c41bfd,5937e2cc-49ef-4807-93f9-8bf83e05511a,A1,answer_differently_without_ai,"Without the AI answer, I think I would have answered differently.",0,Neutral,2026-05-19 07:55:40.401+00
82b21929-039d-4fc0-a469-396b3bb70d2d,b77e57b5-d232-4a3b-b208-6dfc39c678d5,A1,doubt_reasoning,The AI answer made me doubt my own reasoning.,2,Strongly agree,2026-05-19 07:53:16.319+00
8380f870-2008-4665-85b2-ce484562a475,3221e601-cb5c-48b6-aea5-a4f8783a1417,A4,change_initial_answer,"After seeing the AI answer, I was more likely to change my initial answer.",1,Agree,2026-05-19 08:37:57.052+00
84d79bb1-00ec-4971-a3af-7ef5ef38fb03,15c46feb-60d7-4400-a9cb-79c857e4cddc,A5,answer_differently_without_ai,"Without the AI answer, I think I would have answered differently.",0,Neutral,2026-05-19 07:18:47.386+00
85843cbe-41e5-4dfb-808e-7dff8ecc32c2,de529ec1-dc74-4c84-9cfa-03df9dc06ca8,A3,change_initial_answer,"After seeing the AI answer, I was more likely to change my initial answer.",0,Neutral,2026-05-19 09:13:08.619+00
85eb0a70-9ea4-47d5-975c-6247ea71c727,6d0d6c06-3a6c-4bf7-9710-10a5bf59d517,A4,change_initial_answer,"After seeing the AI answer, I was more likely to change my initial answer.",0,Neutral,2026-05-19 08:34:52.532+00
862b59b2-adc4-425c-929c-74d81d8c767d,df4a60f3-7f34-42db-ba7a-04cc77d31e4a,A1,change_initial_answer,"After seeing the AI answer, I was more likely to change my initial answer.",-1,Disagree,2026-05-19 08:03:46.171+00
8a28265f-4efa-480c-ad77-be07f606063e,96b927a7-50be-4220-a0a7-902cf3082280,A4,increase_confidence,The AI answer increased my confidence in the answer I finally selected.,1,Agree,2026-05-19 08:36:41.719+00
8be0b770-2b24-41d1-ae65-c0117ac2d266,3f15dc13-b948-4431-b84a-52c60b4e5b0a,A1,move_toward_ai,"When the AI answer differed from mine, I tended to move toward the AI answer.",0,Neutral,2026-05-19 07:53:03.283+00
8bfbd5e7-396a-4fdc-a1a2-633f40224e71,8c102489-a5ee-4729-abd0-1cd29e24d8ef,A4,answer_differently_without_ai,"Without the AI answer, I think I would have answered differently.",0,Neutral,2026-05-19 08:38:47.671+00
8c536223-9158-4acd-923e-697e5d88558d,3e0a9957-cf2b-4eca-91fc-d9042639a0dd,A5,change_initial_answer,"After seeing the AI answer, I was more likely to change my initial answer.",1,Agree,2026-05-19 07:15:59.048+00
8c6cfb30-966e-41ce-8325-8086bf90dc3a,585dc200-a107-437b-944a-5d3000975b5b,A1,answer_differently_without_ai,"Without the AI answer, I think I would have answered differently.",1,Agree,2026-05-19 07:57:30.018+00
8c6efcc2-4849-4e84-8a30-a0d298e68ea0,ec0000ce-1a44-4800-b17e-5ef976d6ccfd,A1,answer_differently_without_ai,"Without the AI answer, I think I would have answered differently.",-2,Strongly disagree,2026-05-19 07:58:54.278+00
8ce82992-8ff0-4134-bdee-c4e5f0909a13,15a9df8a-9d9f-4001-bb65-a3a0d7f99d60,A1,answer_differently_without_ai,"Without the AI answer, I think I would have answered differently.",2,Strongly agree,2026-05-19 07:54:22.085+00
8e0870ec-cd87-497d-94cb-8e8750659eef,acba37f5-7a47-48f0-87d0-ba699797ccea,A1,doubt_reasoning,The AI answer made me doubt my own reasoning.,0,Neutral,2026-05-19 07:55:19.832+00
8e78be2a-1b5e-4c6a-a81f-09f7c7a49f1f,2fae3989-3440-4447-ac66-393260291e96,A4,answer_differently_without_ai,"Without the AI answer, I think I would have answered differently.",-1,Disagree,2026-05-19 08:41:07.39+00
8eb97e77-8552-4d03-b635-4ef99617667b,c7e0ff65-a081-4b56-ae78-45133b507d45,A1,doubt_reasoning,The AI answer made me doubt my own reasoning.,-2,Strongly disagree,2026-05-19 07:56:08.77+00
901a2f40-7362-4cef-8082-8319166815b4,ec0000ce-1a44-4800-b17e-5ef976d6ccfd,A1,doubt_reasoning,The AI answer made me doubt my own reasoning.,-1,Disagree,2026-05-19 07:58:54.278+00
90b844e4-165c-44fe-ac1e-4b01d4df852b,6eb74d21-df02-4b5f-9a23-15a7ad13c262,A1,move_toward_ai,"When the AI answer differed from mine, I tended to move toward the AI answer.",0,Neutral,2026-05-19 07:56:36.225+00
9306bed0-9a50-4c2f-aa9c-60d09f0c3403,44171929-c92d-479f-9750-18609fb745cf,A1,answer_differently_without_ai,"Without the AI answer, I think I would have answered differently.",0,Neutral,2026-05-19 07:53:58.394+00
94179d70-6874-4d86-82de-c56a9df944bc,15c46feb-60d7-4400-a9cb-79c857e4cddc,A5,increase_confidence,The AI answer increased my confidence in the answer I finally selected.,2,Strongly agree,2026-05-19 07:18:47.386+00
94484414-38ad-410c-a8c7-fed6868896dc,15a9df8a-9d9f-4001-bb65-a3a0d7f99d60,A1,move_toward_ai,"When the AI answer differed from mine, I tended to move toward the AI answer.",2,Strongly agree,2026-05-19 07:54:22.085+00
95d020ea-ff3e-4018-9116-6d965bbae158,03641a2a-2247-4f8b-9635-87d4057f9922,A5,doubt_reasoning,The AI answer made me doubt my own reasoning.,-1,Disagree,2026-05-19 07:19:07.492+00
96bae3c3-68a3-4046-ba65-bc8d78813966,f02cf9e1-ece7-43e6-9391-0af52d21d3dc,A1,answer_differently_without_ai,"Without the AI answer, I think I would have answered differently.",-2,Strongly disagree,2026-05-19 07:49:39.861+00
980b2e8e-387a-4d4d-9fa4-1fabdc44260a,0283645c-044f-4cda-adc9-5d8db42f2a6d,A3,change_initial_answer,"After seeing the AI answer, I was more likely to change my initial answer.",0,Neutral,2026-05-19 09:12:19.828+00
998e5620-182f-410f-ae5d-c767e39d30dd,6eb74d21-df02-4b5f-9a23-15a7ad13c262,A1,change_initial_answer,"After seeing the AI answer, I was more likely to change my initial answer.",0,Neutral,2026-05-19 07:56:36.225+00
9a38e8d2-0fea-46be-bfc2-b4fed196411f,b77e57b5-d232-4a3b-b208-6dfc39c678d5,A1,move_toward_ai,"When the AI answer differed from mine, I tended to move toward the AI answer.",2,Strongly agree,2026-05-19 07:53:16.319+00
9b3faeab-8627-43b0-b51c-cec2138ecb90,940ad3b9-c36f-48a2-bb23-9cab4224f1fd,A5,change_initial_answer,"After seeing the AI answer, I was more likely to change my initial answer.",-1,Disagree,2026-05-19 07:21:42.719+00
9b54958a-f5e5-43de-b90b-15a6ef1cf6a1,15a9df8a-9d9f-4001-bb65-a3a0d7f99d60,A1,change_initial_answer,"After seeing the AI answer, I was more likely to change my initial answer.",2,Strongly agree,2026-05-19 07:54:22.085+00
9d2540e0-0433-4fb0-b71f-a97657b9e6d8,33217776-d590-4192-910d-090dba139669,A1,increase_confidence,The AI answer increased my confidence in the answer I finally selected.,-1,Disagree,2026-05-19 07:50:39.589+00
9f32363c-2ba8-44d3-8af9-827a87833d0f,8c102489-a5ee-4729-abd0-1cd29e24d8ef,A4,move_toward_ai,"When the AI answer differed from mine, I tended to move toward the AI answer.",0,Neutral,2026-05-19 08:38:47.671+00
9f5cb5c8-c1f5-4836-a39d-3033315d2ac6,3e0a9957-cf2b-4eca-91fc-d9042639a0dd,A5,doubt_reasoning,The AI answer made me doubt my own reasoning.,1,Agree,2026-05-19 07:15:59.048+00
9f76b0ac-1829-45b6-b5de-acf85dc86a7d,7d2e90ac-7043-4214-8fbc-83257b410321,A1,doubt_reasoning,The AI answer made me doubt my own reasoning.,-2,Strongly disagree,2026-05-19 07:47:55.219+00
9fd5ec6e-bf45-4839-8aca-45654a3d600e,18ce3e06-8eb8-4f02-a025-e47f3948ae94,A5,change_initial_answer,"After seeing the AI answer, I was more likely to change my initial answer.",2,Strongly agree,2026-05-19 07:14:38.694+00
a1938933-46c2-4ef1-837a-9c1dff416d3f,c637a01b-3330-4e8a-99bc-d79f25a4e75f,A4,doubt_reasoning,The AI answer made me doubt my own reasoning.,0,Neutral,2026-05-19 08:42:41.696+00
a1aea024-9885-43ff-af4f-19d75f32b1b8,15a9df8a-9d9f-4001-bb65-a3a0d7f99d60,A1,increase_confidence,The AI answer increased my confidence in the answer I finally selected.,2,Strongly agree,2026-05-19 07:54:22.085+00
a1f4e73e-f563-4e4b-ae2d-ab0399336faf,44171929-c92d-479f-9750-18609fb745cf,A1,doubt_reasoning,The AI answer made me doubt my own reasoning.,1,Agree,2026-05-19 07:53:58.394+00
a26735d1-d37f-4051-a732-dde111dcf836,fde94a01-94d7-4d33-8ff0-9563f3bf6633,A1,change_initial_answer,"After seeing the AI answer, I was more likely to change my initial answer.",1,Agree,2026-05-19 07:52:17.129+00
a2d8c1e9-a5d5-4b79-bf3a-9d4cf10117e4,03641a2a-2247-4f8b-9635-87d4057f9922,A5,answer_differently_without_ai,"Without the AI answer, I think I would have answered differently.",0,Neutral,2026-05-19 07:19:07.492+00
a5d61deb-1d6a-4775-b7d7-2d4bc7a05d23,585dc200-a107-437b-944a-5d3000975b5b,A1,doubt_reasoning,The AI answer made me doubt my own reasoning.,-2,Strongly disagree,2026-05-19 07:57:30.018+00
a6807302-ea28-4058-8ac6-6f68fc8e7117,c70f42dd-cfa5-47c9-a138-a56d5e72eb34,A1,doubt_reasoning,The AI answer made me doubt my own reasoning.,0,Neutral,2026-05-19 07:55:21.561+00
aa5d42fe-4793-4984-8c34-edf4bb277e7a,f02cf9e1-ece7-43e6-9391-0af52d21d3dc,A1,doubt_reasoning,The AI answer made me doubt my own reasoning.,-2,Strongly disagree,2026-05-19 07:49:39.861+00
ac45422d-bd0a-4c33-a976-0a43f5f1198e,69f0b04f-1a8b-4c7d-8728-de25ae34bea4,A1,change_initial_answer,"After seeing the AI answer, I was more likely to change my initial answer.",0,Neutral,2026-05-19 07:59:17.584+00
ada4bca4-113d-41a1-8013-c2641a5ce272,7f8cfc7a-f5ba-4524-bc95-a73777c2538f,A1,doubt_reasoning,The AI answer made me doubt my own reasoning.,0,Neutral,2026-05-19 07:51:27.579+00
ae86b4cf-86b2-4af9-8b6b-5b8c261898da,37550e3b-ebd5-432f-818e-e1e3ed6b5ebd,A5,increase_confidence,The AI answer increased my confidence in the answer I finally selected.,0,Neutral,2026-05-19 07:21:31.6+00
ae9be117-7177-4ca0-9d52-759928c15f1d,3e0a9957-cf2b-4eca-91fc-d9042639a0dd,A5,answer_differently_without_ai,"Without the AI answer, I think I would have answered differently.",0,Neutral,2026-05-19 07:15:59.048+00
af1bd5d2-4fec-4d9f-8090-7cce4e2b3742,5937e2cc-49ef-4807-93f9-8bf83e05511a,A1,change_initial_answer,"After seeing the AI answer, I was more likely to change my initial answer.",-2,Strongly disagree,2026-05-19 07:55:40.401+00
af2ba5de-4e32-4b14-a8e6-a0e9ba96dc90,f0291424-8425-4d37-ae38-0fa2013490ee,A1,increase_confidence,The AI answer increased my confidence in the answer I finally selected.,0,Neutral,2026-05-19 07:58:10.189+00
af4ab925-f69d-4b7f-94f2-fc30e80d0186,69f0b04f-1a8b-4c7d-8728-de25ae34bea4,A1,doubt_reasoning,The AI answer made me doubt my own reasoning.,2,Strongly agree,2026-05-19 07:59:17.584+00
b01ded06-6848-4907-96fb-e43e3f306566,df4a60f3-7f34-42db-ba7a-04cc77d31e4a,A1,doubt_reasoning,The AI answer made me doubt my own reasoning.,-1,Disagree,2026-05-19 08:03:46.171+00
b0bbbaf3-d9b7-4e61-b856-0f361468d48f,4eb5fab2-34de-4a70-93aa-8efe252240e0,A5,doubt_reasoning,The AI answer made me doubt my own reasoning.,0,Neutral,2026-05-19 07:15:31.481+00
b145e078-a57f-4866-9c2c-8d2a6c65c54d,435febf9-f4ba-4c77-b77b-ebf0db87d6a8,A1,move_toward_ai,"When the AI answer differed from mine, I tended to move toward the AI answer.",1,Agree,2026-05-19 07:56:05.476+00
b18b6575-6aa1-400c-ab19-e4a0860b9069,614d10b6-31b0-43a8-a13e-c653b381f8d9,A1,doubt_reasoning,The AI answer made me doubt my own reasoning.,1,Agree,2026-05-19 07:56:00.042+00
b24df318-e3bb-4a8d-8aa6-2f569bdf2428,5937e2cc-49ef-4807-93f9-8bf83e05511a,A1,doubt_reasoning,The AI answer made me doubt my own reasoning.,1,Agree,2026-05-19 07:55:40.401+00
b2d8764e-c18e-4186-a81f-b80d3152a2c3,3f15dc13-b948-4431-b84a-52c60b4e5b0a,A1,increase_confidence,The AI answer increased my confidence in the answer I finally selected.,-1,Disagree,2026-05-19 07:53:03.283+00
b46960bb-754c-4ea9-ac43-f0bc87c62e17,8c102489-a5ee-4729-abd0-1cd29e24d8ef,A4,change_initial_answer,"After seeing the AI answer, I was more likely to change my initial answer.",0,Neutral,2026-05-19 08:38:47.671+00
b49ed123-1eef-47d3-bb7f-81c2a0c915a3,69f0b04f-1a8b-4c7d-8728-de25ae34bea4,A1,move_toward_ai,"When the AI answer differed from mine, I tended to move toward the AI answer.",2,Strongly agree,2026-05-19 07:59:17.584+00
b62b5330-1ffd-47e4-9dc0-7fb0af01a820,15c46feb-60d7-4400-a9cb-79c857e4cddc,A5,move_toward_ai,"When the AI answer differed from mine, I tended to move toward the AI answer.",1,Agree,2026-05-19 07:18:47.386+00
b6bebdf4-6f5b-4c33-bc56-9f9cb7324fe6,614d10b6-31b0-43a8-a13e-c653b381f8d9,A1,answer_differently_without_ai,"Without the AI answer, I think I would have answered differently.",1,Agree,2026-05-19 07:56:00.042+00
b78a9ad7-a2fa-49f1-9233-57183f879cc2,96b927a7-50be-4220-a0a7-902cf3082280,A4,answer_differently_without_ai,"Without the AI answer, I think I would have answered differently.",-1,Disagree,2026-05-19 08:36:41.719+00
bad11057-bcc9-485f-938d-7f89dcf0e104,03641a2a-2247-4f8b-9635-87d4057f9922,A5,change_initial_answer,"After seeing the AI answer, I was more likely to change my initial answer.",0,Neutral,2026-05-19 07:19:07.492+00
bb05da73-f230-4fe1-a24e-ed09585bbd25,8c102489-a5ee-4729-abd0-1cd29e24d8ef,A4,doubt_reasoning,The AI answer made me doubt my own reasoning.,0,Neutral,2026-05-19 08:38:47.671+00
bcdb3b43-4c72-432e-8687-cd39447eeff9,df4a60f3-7f34-42db-ba7a-04cc77d31e4a,A1,move_toward_ai,"When the AI answer differed from mine, I tended to move toward the AI answer.",-1,Disagree,2026-05-19 08:03:46.171+00
bea0ab9f-914b-4e7f-8578-797d97b9d876,4885edc6-68dd-477d-90b5-400a1e444e9a,A1,increase_confidence,The AI answer increased my confidence in the answer I finally selected.,-1,Disagree,2026-05-19 07:52:14.87+00
bf642508-fb20-4544-a690-748d74feaef9,3221e601-cb5c-48b6-aea5-a4f8783a1417,A4,increase_confidence,The AI answer increased my confidence in the answer I finally selected.,1,Agree,2026-05-19 08:37:57.052+00
bf7ad159-0838-4868-b0f8-c31c5e5f7cd0,c637a01b-3330-4e8a-99bc-d79f25a4e75f,A4,change_initial_answer,"After seeing the AI answer, I was more likely to change my initial answer.",0,Neutral,2026-05-19 08:42:41.696+00
c1bb65b7-a282-4566-9cec-6536dc8bd0f8,4999b791-2557-4340-a9f7-8992f204f5d3,A4,move_toward_ai,"When the AI answer differed from mine, I tended to move toward the AI answer.",0,Neutral,2026-05-19 08:44:59.696+00
c2b53c93-f676-4936-9244-64ad7fcc73d5,c7e0ff65-a081-4b56-ae78-45133b507d45,A1,change_initial_answer,"After seeing the AI answer, I was more likely to change my initial answer.",1,Agree,2026-05-19 07:56:08.77+00
c3c7dc2a-b84c-4cb1-8d5e-afa784719c5e,c637a01b-3330-4e8a-99bc-d79f25a4e75f,A4,answer_differently_without_ai,"Without the AI answer, I think I would have answered differently.",0,Neutral,2026-05-19 08:42:41.696+00
c576c08a-a141-4e9f-99ee-905f269c0667,ac1c05a1-ebb8-4006-94db-fa15da018ec1,A5,move_toward_ai,"When the AI answer differed from mine, I tended to move toward the AI answer.",-1,Disagree,2026-05-19 07:19:41.603+00
c5b5c529-79ad-4ef8-a512-bdefd23f7f6d,96b927a7-50be-4220-a0a7-902cf3082280,A4,doubt_reasoning,The AI answer made me doubt my own reasoning.,-1,Disagree,2026-05-19 08:36:41.719+00
c6423b5e-67e1-498a-adce-52fd5540d9c5,0283645c-044f-4cda-adc9-5d8db42f2a6d,A3,move_toward_ai,"When the AI answer differed from mine, I tended to move toward the AI answer.",0,Neutral,2026-05-19 09:12:19.828+00
c64ddeff-c351-48e7-b176-251bb543495d,585dc200-a107-437b-944a-5d3000975b5b,A1,increase_confidence,The AI answer increased my confidence in the answer I finally selected.,1,Agree,2026-05-19 07:57:30.018+00
c8a19497-5402-449d-854f-dbee5bc4b14b,b368709d-4158-4f75-a154-e8265b07bf09,A1,increase_confidence,The AI answer increased my confidence in the answer I finally selected.,2,Strongly agree,2026-05-19 07:49:49.49+00
c8ca0135-f27d-4687-8172-4b6333af8ab2,ef6e66b3-0213-48a7-8350-501b6437b1a6,A3,change_initial_answer,"After seeing the AI answer, I was more likely to change my initial answer.",0,Neutral,2026-05-19 09:12:03.9+00
c92c755f-ff4e-46e6-b275-4f9a0aafead6,f44e6ffb-2458-4007-836e-fc2983ac1955,A1,answer_differently_without_ai,"Without the AI answer, I think I would have answered differently.",0,Neutral,2026-05-19 07:53:08.096+00
c97a541f-24b3-4855-9f7a-ab8e4b7ec48d,f0291424-8425-4d37-ae38-0fa2013490ee,A1,answer_differently_without_ai,"Without the AI answer, I think I would have answered differently.",0,Neutral,2026-05-19 07:58:10.189+00
c9b31e4a-6493-4d01-b309-174dbefce3a8,44171929-c92d-479f-9750-18609fb745cf,A1,increase_confidence,The AI answer increased my confidence in the answer I finally selected.,0,Neutral,2026-05-19 07:53:58.394+00
cabce08d-0cb4-4c57-aaa1-9505ea5d8639,03641a2a-2247-4f8b-9635-87d4057f9922,A5,increase_confidence,The AI answer increased my confidence in the answer I finally selected.,-1,Disagree,2026-05-19 07:19:07.492+00
caef0b6e-2149-4e46-b4d9-472119ffb135,4eb5fab2-34de-4a70-93aa-8efe252240e0,A5,answer_differently_without_ai,"Without the AI answer, I think I would have answered differently.",0,Neutral,2026-05-19 07:15:31.481+00
cb3793ba-c33b-4deb-bede-6a42c75ab381,435febf9-f4ba-4c77-b77b-ebf0db87d6a8,A1,increase_confidence,The AI answer increased my confidence in the answer I finally selected.,1,Agree,2026-05-19 07:56:05.476+00
cc362360-bda2-400c-91d6-b75da17992aa,f0291424-8425-4d37-ae38-0fa2013490ee,A1,change_initial_answer,"After seeing the AI answer, I was more likely to change my initial answer.",0,Neutral,2026-05-19 07:58:10.189+00
ccc00631-8968-46d1-bb2f-0583cb793593,c70f42dd-cfa5-47c9-a138-a56d5e72eb34,A1,increase_confidence,The AI answer increased my confidence in the answer I finally selected.,0,Neutral,2026-05-19 07:55:21.561+00
cda96339-b8dd-4723-a234-55fb6af082b0,c637a01b-3330-4e8a-99bc-d79f25a4e75f,A4,increase_confidence,The AI answer increased my confidence in the answer I finally selected.,-1,Disagree,2026-05-19 08:42:41.696+00
d0062280-a6e8-4a70-a96a-792b14ad0959,83e6e1c6-d33d-4871-8fad-59068e4a99a7,A3,doubt_reasoning,The AI answer made me doubt my own reasoning.,0,Neutral,2026-05-19 09:13:07.444+00
d04133a2-3f53-4c7d-a6de-172f1e47acc9,de529ec1-dc74-4c84-9cfa-03df9dc06ca8,A3,answer_differently_without_ai,"Without the AI answer, I think I would have answered differently.",0,Neutral,2026-05-19 09:13:08.619+00
d11380dc-3b69-4eee-9ae3-97c1b601addf,c70f42dd-cfa5-47c9-a138-a56d5e72eb34,A1,move_toward_ai,"When the AI answer differed from mine, I tended to move toward the AI answer.",0,Neutral,2026-05-19 07:55:21.561+00
d154fce3-d690-487f-86ee-6b9e0c11d1b4,3e0a9957-cf2b-4eca-91fc-d9042639a0dd,A5,move_toward_ai,"When the AI answer differed from mine, I tended to move toward the AI answer.",0,Neutral,2026-05-19 07:15:59.048+00
d4045a18-d0bb-4152-89ae-454892597233,c7e0ff65-a081-4b56-ae78-45133b507d45,A1,answer_differently_without_ai,"Without the AI answer, I think I would have answered differently.",-2,Strongly disagree,2026-05-19 07:56:08.77+00
d40e575b-31c7-4122-b2bf-06175939eff1,5937e2cc-49ef-4807-93f9-8bf83e05511a,A1,increase_confidence,The AI answer increased my confidence in the answer I finally selected.,-1,Disagree,2026-05-19 07:55:40.401+00
d5029d54-5488-4a5c-a346-e35ab4257b49,f6b8a75c-0814-4c62-b3e8-41e4a889a84f,A1,increase_confidence,The AI answer increased my confidence in the answer I finally selected.,1,Agree,2026-05-19 07:55:34.662+00
d6398b9a-564c-4c18-89b6-e82f7a476922,ec0000ce-1a44-4800-b17e-5ef976d6ccfd,A1,move_toward_ai,"When the AI answer differed from mine, I tended to move toward the AI answer.",-1,Disagree,2026-05-19 07:58:54.278+00
d7319d58-38f7-4213-9b23-88aa6c7f37bc,614d10b6-31b0-43a8-a13e-c653b381f8d9,A1,change_initial_answer,"After seeing the AI answer, I was more likely to change my initial answer.",1,Agree,2026-05-19 07:56:00.042+00
d89c2fff-6421-4cfd-b14a-97cc49eb62d4,940ad3b9-c36f-48a2-bb23-9cab4224f1fd,A5,doubt_reasoning,The AI answer made me doubt my own reasoning.,-2,Strongly disagree,2026-05-19 07:21:42.719+00
da3f2b8d-bc79-4556-a3c2-652ff07300d5,6d0d6c06-3a6c-4bf7-9710-10a5bf59d517,A4,move_toward_ai,"When the AI answer differed from mine, I tended to move toward the AI answer.",1,Agree,2026-05-19 08:34:52.532+00
dd4a0dda-76c7-4434-adf2-4fb48ea2a14a,b368709d-4158-4f75-a154-e8265b07bf09,A1,answer_differently_without_ai,"Without the AI answer, I think I would have answered differently.",1,Agree,2026-05-19 07:49:49.49+00
df804295-6add-4f1d-9d00-4d7341f4f35e,f6b8a75c-0814-4c62-b3e8-41e4a889a84f,A1,answer_differently_without_ai,"Without the AI answer, I think I would have answered differently.",1,Agree,2026-05-19 07:55:34.662+00
dfc422fa-6f63-4032-83c9-76fb43b31d59,940ad3b9-c36f-48a2-bb23-9cab4224f1fd,A5,increase_confidence,The AI answer increased my confidence in the answer I finally selected.,-1,Disagree,2026-05-19 07:21:42.719+00
dfe6cf7b-9748-4c01-8d1b-f83b4a04c651,b77e57b5-d232-4a3b-b208-6dfc39c678d5,A1,answer_differently_without_ai,"Without the AI answer, I think I would have answered differently.",1,Agree,2026-05-19 07:53:16.319+00
e115d6ef-5dfd-40c4-9aaa-e39282406a8c,e1e95acb-b561-4266-8bc8-4302ec5f923f,A4,doubt_reasoning,The AI answer made me doubt my own reasoning.,0,Neutral,2026-05-19 08:42:51.485+00
e1268819-afc5-468c-a369-52afed56dbab,83e6e1c6-d33d-4871-8fad-59068e4a99a7,A3,answer_differently_without_ai,"Without the AI answer, I think I would have answered differently.",0,Neutral,2026-05-19 09:13:07.444+00
e1556be5-61de-4458-940c-863fb10e491f,2fae3989-3440-4447-ac66-393260291e96,A4,change_initial_answer,"After seeing the AI answer, I was more likely to change my initial answer.",-1,Disagree,2026-05-19 08:41:07.39+00
e1b7d9ea-7a64-4179-acdc-3084244de2b2,acba37f5-7a47-48f0-87d0-ba699797ccea,A1,increase_confidence,The AI answer increased my confidence in the answer I finally selected.,-1,Disagree,2026-05-19 07:55:19.832+00
e1cea734-e140-4548-9a95-6b8086622e83,4999b791-2557-4340-a9f7-8992f204f5d3,A4,doubt_reasoning,The AI answer made me doubt my own reasoning.,0,Neutral,2026-05-19 08:44:59.696+00
e39267a2-9772-4efc-8c8f-99524f15f351,435febf9-f4ba-4c77-b77b-ebf0db87d6a8,A1,change_initial_answer,"After seeing the AI answer, I was more likely to change my initial answer.",1,Agree,2026-05-19 07:56:05.476+00
e59583cb-b840-4285-a0ee-ef299e3447e3,83e6e1c6-d33d-4871-8fad-59068e4a99a7,A3,move_toward_ai,"When the AI answer differed from mine, I tended to move toward the AI answer.",0,Neutral,2026-05-19 09:13:07.444+00
